time,open,high,low,close,volume
2024-05-25 00:00:00+00:00,137.73627654221985,138.93627654221984,136.35950386747817,137.55950386747816,1078.6366115787032
2024-05-26 00:00:00+00:00,137.76258249242426,138.96258249242425,136.5457906050759,137.74579060507588,1066.0978521340385
2024-05-27 00:00:00+00:00,137.42476253093,138.78338981476327,136.22476253093,137.58338981476328,1056.7445391789815
2024-05-28 00:00:00+00:00,136.996615738469,138.3848210002748,135.796615738469,137.1848210002748,1050.9894266292815
2024-05-29 00:00:00+00:00,136.77368984591095,138.01843803593806,135.57368984591096,136.81843803593807,1049.101819505305
2024-05-30 00:00:00+00:00,136.80789370988833,138.00789370988832,135.46804354859268,136.66804354859266,1051.1968375907138
2024-05-31 00:00:00+00:00,136.86722996661192,138.0672299666119,135.47135904733665,136.67135904733664,1057.2308259699719
2024-06-01 00:00:00+00:00,136.6575175427228,137.85751754272277,135.38570868534458,136.58570868534457,1067.003095412067
2024-06-02 00:00:00+00:00,136.1020817185006,137.42035565532947,134.90208171850063,136.22035565532948,1080.1639232168407
2024-06-03 00:00:00+00:00,135.42207811837352,136.82169433733722,134.22207811837353,135.62169433733723,1096.228495555427
2024-06-04 00:00:00+00:00,134.94340085899776,136.24083312895843,133.74340085899777,135.04083312895844,1114.5962354676935
2024-06-05 00:00:00+00:00,134.80749403735632,136.0074940373563,133.51316357864405,134.71316357864404,1134.5747459704112
2024-06-06 00:00:00+00:00,134.85173250432166,136.05173250432165,133.45236630564932,134.6523663056493,1155.4074137399898
2024-06-07 00:00:00+00:00,134.7691369192565,135.9691369192565,133.44803134425914,134.64803134425912,1176.3035728980587
2024-06-08 00:00:00+00:00,134.40037402733554,135.6688729831587,133.20037402733556,134.46887298315872,1196.4700263649463
2024-06-09 00:00:00+00:00,133.88937950652064,135.28450536907968,132.68937950652065,134.0845053690797,1215.142668124169
2024-06-10 00:00:00+00:00,133.55933839379625,134.9016933449234,132.35933839379626,133.7016933449234,1231.6169457180335
2024-06-11 00:00:00+00:00,133.62287672515356,134.82287672515355,132.381580279286,133.581580279286,1245.275948530778
2024-06-12 00:00:00+00:00,133.99276359326697,135.19276359326696,132.60578351228702,133.805783512287,1255.615002068053
2024-06-13 00:00:00+00:00,134.36703717731945,135.56703717731943,133.00628208537725,134.20628208537724,1262.261787736414
2024-06-14 00:00:00+00:00,134.51018989913246,135.72345728639957,133.31018989913247,134.52345728639958,1264.9911860107268
2024-06-15 00:00:00+00:00,134.4718197821423,135.846911673951,133.2718197821423,134.64691167395102,1263.7342512392258
2024-06-16 00:00:00+00:00,134.54167763228284,135.91761535078186,133.34167763228285,134.71761535078187,1258.580960289082
2024-06-17 00:00:00+00:00,134.98242626608052,136.1974534842602,133.78242626608053,134.9974534842602,1249.776625452644
2024-06-18 00:00:00+00:00,135.78582893922217,136.98582893922216,134.42612970198968,135.62612970198967,1237.7121146204745
2024-06-19 00:00:00+00:00,136.67657348845228,137.87657348845227,135.2889745380284,136.4889745380284,1222.9082686120023
2024-06-20 00:00:00+00:00,137.36029266208666,138.56029266208665,136.11727160833425,137.31727160833424,1205.9951368956663
2024-06-21 00:00:00+00:00,137.78785580402106,139.1289660053583,136.58785580402107,137.92896600535832,1187.6868595048409
2024-06-22 00:00:00+00:00,138.19307267091696,139.58857805899746,136.99307267091697,138.38857805899747,1168.753196528305
2024-06-23 00:00:00+00:00,138.8692967892029,140.13945061184472,137.66929678920292,138.93945061184473,1149.9888402046226
2024-06-24 00:00:00+00:00,139.89049000539885,141.09049000539883,138.57079316159604,139.77079316159603,1132.181733050385
2024-06-25 00:00:00+00:00,141.0333881935298,142.23338819352978,139.63388940946436,140.83388940946435,1116.0816550785735
2024-06-26 00:00:00+00:00,141.97252896435688,143.17252896435687,140.67664650206282,141.8766465020628,1102.3703324355083
2024-06-27 00:00:00+00:00,142.56904243048396,143.86493018360977,141.36904243048397,142.66493018360978,1091.6342591307043
2024-06-28 00:00:00+00:00,142.98790478513982,144.38740399567067,141.78790478513983,143.18740399567068,1084.341315371504
2024-06-29 00:00:00+00:00,143.53606464283357,144.85575665664513,142.33606464283358,143.65575665664514,1080.8221146556884
2024-06-30 00:00:00+00:00,144.37047575166218,145.57047575166217,143.1003162832441,144.3003162832441,1081.2568232546353
2024-07-01 00:00:00+00:00,145.34466830325164,146.54466830325163,143.94916164431052,145.1491616443105,1085.667977552624
2024-07-02 00:00:00+00:00,146.1351064015782,147.3351064015782,144.79400047271938,145.99400047271936,1093.919585592314
2024-07-03 00:00:00+00:00,146.53132844270502,147.77435538417794,145.33132844270503,146.57435538417795,1105.7225486449347
2024-07-04 00:00:00+00:00,146.62326575173296,148.01086679197633,145.42326575173297,146.81086679197634,1120.6461866643
2024-07-05 00:00:00+00:00,146.71364546948905,148.07334107726965,145.51364546948906,146.87334107726966,1138.1354081411585
2024-07-06 00:00:00+00:00,147.03611419983758,148.23611419983757,145.82108096983595,147.02108096983594,1157.5328398499742
2024-07-07 00:00:00+00:00,147.53831057065204,148.73831057065203,146.1623699852024,147.36236998520238,1178.1050342449712
2024-07-08 00:00:00+00:00,147.92937186152903,149.12937186152902,146.5542828835022,147.75428288350219,1199.07170969925
2024-07-09 00:00:00+00:00,147.94821024418988,149.14821024418987,146.73494887251954,147.93494887251953,1219.6368578709385
2024-07-10 00:00:00+00:00,147.60588920883794,148.96664788747987,146.40588920883795,147.76664788747988,1239.020478043826
2024-07-11 00:00:00+00:00,147.1792128667268,148.56619080791424,145.9792128667268,147.36619080791425,1256.4896732944867
2024-07-12 00:00:00+00:00,146.96134546943986,148.20263601633803,145.76134546943987,147.00263601633804,1271.3878687798292
2024-07-13 00:00:00+00:00,146.9986362607239,148.1986362607239,145.65627707493576,146.85627707493575,1283.160987304144
2024-07-14 00:00:00+00:00,147.05548212930375,148.25548212930374,145.66035758971987,146.86035758971985,1291.3795386284087
2024-07-15 00:00:00+00:00,146.839380866857,148.039380866857,145.5708875753079,146.77088757530788,1295.7557418907804
2024-07-16 00:00:00+00:00,146.27909013429309,147.60020050715602,145.0790901342931,146.40020050715603,1296.1549985214142
2024-07-17 00:00:00+00:00,145.599965941213,146.99933166020685,144.399965941213,145.79933166020686,1292.6012582626909
2024-07-18 00:00:00+00:00,145.12701434143287,146.42133948393683,143.92701434143288,145.22133948393684,1285.2760643685679
2024-07-19 00:00:00+00:00,144.99652102247046,146.19652102247045,143.69908348746907,144.89908348746906,1274.511316047935
2024-07-20 00:00:00+00:00,145.0411725427797,146.24117254277968,143.641555950597,144.84155595059698,1260.7760366905254
2024-07-21 00:00:00+00:00,144.9540758957579,146.1540758957579,143.6358068206676,144.83580682066759,1244.6576753844572
2024-07-22 00:00:00+00:00,144.5806699160109,145.85248440022522,143.3806699160109,144.65248440022523,1226.8386871748892
2024-07-23 00:00:00+00:00,144.06994777591274,145.4658199138345,142.86994777591275,144.26581991383452,1208.0693257349865
2024-07-24 00:00:00+00:00,143.74577150703627,145.08561735837085,142.54577150703628,143.88561735837087,1189.137733119529
2024-07-25 00:00:00+00:00,143.81642231965947,145.01642231965945,142.57166825362205,143.77166825362204,1170.8385190283184
2024-07-26 00:00:00+00:00,144.18927593633325,145.38927593633323,142.80106863484465,144.00106863484464,1153.9410822249797
2024-07-27 00:00:00+00:00,144.56086391714152,145.7608639171415,143.20224030522795,144.40224030522793,1139.158937036233
2024-07-28 00:00:00+00:00,144.69941911854903,145.91621701347353,143.49941911854904,144.71621701347354,1127.1212677873157
2024-07-29 00:00:00+00:00,144.66006221314356,146.03683770778002,143.46006221314357,144.83683770778003,1118.3478452084366
2024-07-30 00:00:00+00:00,144.7347449742351,146.1089714940567,143.5347449742351,144.90897149405671,1113.228304815998
2024-07-31 00:00:00+00:00,145.1829595871454,146.39445407331493,143.98295958714542,145.19445407331494,1112.0066133741198
2024-08-01 00:00:00+00:00,145.99081636150086,147.19081636150085,144.6290108364436,145.8290108364436,1114.7713427096364
2024-08-02 00:00:00+00:00,146.88004048848055,148.08004048848053,145.49369820572971,146.6936982057297,1121.452138632867
2024-08-03 00:00:00+00:00,147.55869314236818,148.75869314236817,146.31913633732344,147.51913633732343,1131.82252573714
2024-08-04 00:00:00+00:00,147.98320948489845,149.32680650169237,146.78320948489846,148.12680650169239,1145.5089362585752
2024-08-05 00:00:00+00:00,148.39096680253007,149.78569520615392,147.19096680253008,148.58569520615393,1162.0056030439653
2024-08-06 00:00:00+00:00,149.07359228047162,150.34041967466965,147.87359228047163,149.14041967466966,1180.6947228911376
2024-08-07 00:00:00+00:00,150.0996023288374,151.29960232883738,148.77708791557427,149.97708791557426,1200.8710864130305
2024-08-08 00:00:00+00:00,151.24156583598713,152.44156583598712,149.8423488018128,151.04234880181278,1221.7701925105414
2024-08-09 00:00:00+00:00,152.17495765571087,153.37495765571086,150.8821972231088,152.08219722310878,1242.5987266188224
2024-08-10 00:00:00+00:00,152.76608608828903,154.0650657712069,151.56608608828904,152.8650657712069,1262.5661876555337
2024-08-11 00:00:00+00:00,153.18458784493598,154.5843061793673,151.984587844936,153.38430617936731,1280.916402804427
2024-08-12 00:00:00+00:00,153.73727544733228,155.05411231764919,152.5372754473323,153.8541123176492,1296.9576737392854
2024-08-13 00:00:00+00:00,154.5763045901989,155.7763045901989,153.30284071665287,154.50284071665286,1310.090352453412
2024-08-14 00:00:00+00:00,155.55016970195905,156.75016970195904,154.15394743109226,155.35394743109225,1319.8307473333555
2024-08-15 00:00:00+00:00,156.33470736533948,157.53470736533947,154.99613254806152,156.1961325480615,1325.8304064171637
2024-08-16 00:00:00+00:00,156.7238325554092,157.97031023965488,155.5238325554092,156.7703102396549,1327.8900090745021
2024-08-17 00:00:00+00:00,156.81285482654994,158.20165364376663,155.61285482654995,157.00165364376664,1325.967312291192
2024-08-18 00:00:00+00:00,156.90595983982894,158.26349902815795,155.70595983982895,157.06349902815796,1320.178834764881
2024-08-19 00:00:00+00:00,157.23301694079433,158.43301694079432,156.01445569701517,157.21445569701515,1310.7952116722631
2024-08-20 00:00:00+00:00,157.7361504219359,158.93615042193588,156.35855386797954,157.55855386797953,1298.2304052986242
2024-08-21 00:00:00+00:00,158.12234240504932,159.3223424050493,156.7489919935948,157.9489919935948,1283.0252016678587
2024-08-22 00:00:00+00:00,158.13371687856517,159.33371687856516,156.9239901784574,158.12399017845738,1265.8256511102488
2024-08-23 00:00:00+00:00,157.78698896693524,159.1498286613963,156.58698896693525,157.9498286613963,1247.3573122745224
2024-08-24 00:00:00+00:00,157.361882811877,158.74757483679315,156.161882811877,157.54757483679316,1228.3963263941646
2024-08-25 00:00:00+00:00,157.14908948437713,158.3869094484031,155.94908948437714,157.1869094484031,1209.7384749856926
2024-08-26 00:00:00+00:00,157.18938664303516,158.38938664303515,155.84456304566118,157.04456304566116,1192.1674545508235
2024-08-27 00:00:00+00:00,157.24364214530613,158.44364214530611,155.8493251340696,157.0493251340696,1176.4236330700528
2024-08-28 00:00:00+00:00,157.02112746607716,158.22112746607715,155.75597120497014,156.95597120497013,1163.1745338676333
2024-08-29 00:00:00+00:00,156.4560583325693,157.7799671875701,155.25605833256932,156.5799671875701,1152.988223563134
2024-08-30 00:00:00+00:00,155.7779240145245,157.17697675578034,154.5779240145245,155.97697675578036,1146.3106650479513
